evt_dial_neg,evt_dial_pos,evt_s0_not_down,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,rc_s0,rc_s1,seq,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
0,0,1,1,8629,-8643,93400.0,3,2,161849,3237023,0,0.0,0
0,0,1,1,8876,-8967,93400.0,3,2,161850,3237043,0,0.0,0
0,0,1,1,9031,-9156,93400.0,3,2,161851,3237063,0,0.0,0
0,0,1,1,9142,-9298,93400.0,3,2,161852,3237083,0,0.0,0
0,0,1,1,9251,-9371,93400.0,3,2,161853,3237103,0,0.0,0
0,0,1,1,9274,-9438,93400.0,3,2,161854,3237123,0,0.0,0
0,0,1,1,9316,-9501,93400.0,3,2,161855,3237143,0,0.0,0
0,0,1,1,9364,-9555,93400.0,3,2,161856,3237163,0,0.0,0
0,0,1,1,9387,-9564,93400.0,3,2,161857,3237183,0,0.0,0
0,0,1,1,9393,-9547,93400.0,3,2,161858,3237203,0,0.0,0
0,0,1,1,9395,-9587,93400.0,3,2,161859,3237223,0,0.0,0
0,0,1,1,9400,-9593,93400.0,3,2,161860,3237243,0,0.0,0
0,0,1,1,9408,-9595,93400.0,3,2,161861,3237263,0,0.0,0
0,0,1,1,9412,-9635,93400.0,3,2,161862,3237283,0,0.0,0
0,0,1,1,9412,-9587,93400.0,3,2,161863,3237303,0,0.0,0
0,0,1,1,9410,-9624,93400.0,3,2,161864,3237323,0,0.0,0
0,0,1,1,9414,-9604,93400.0,3,2,161865,3237343,0,0.0,0
0,0,1,1,9416,-9639,93400.0,3,2,161866,3237363,0,0.0,0
0,0,1,1,9425,-9631,93400.0,3,2,161867,3237383,0,0.0,0
0,0,1,1,9427,-9610,93400.0,3,2,161868,3237403,0,0.0,0
0,0,1,1,9429,-9637,93400.0,3,2,161869,3237423,0,0.0,0
0,0,1,1,9420,-9639,93400.0,3,2,161870,3237443,0,0.0,0
0,0,1,1,9420,-9637,93400.0,3,2,161871,3237463,0,0.0,0
0,0,1,1,9418,-9610,93400.0,3,2,161872,3237483,0,0.0,0
0,0,1,1,9423,-9643,93400.0,3,2,161873,3237503,0,0.0,0
0,0,1,1,9433,-9612,93400.0,3,2,161874,3237523,0,0.0,0
0,0,1,1,9437,-9654,93400.0,3,2,161875,3237543,0,0.0,0
0,0,1,1,9435,-9616,93400.0,3,2,161876,3237563,0,0.0,0
0,0,1,1,9437,-9654,93400.0,3,2,161877,3237583,0,0.0,0
0,0,1,1,9441,-9604,93400.0,3,2,161878,3237603,0,0.0,0
0,0,1,1,9448,-9656,93400.0,3,2,161879,3237623,0,0.0,0
0,0,1,1,9458,-9624,93400.0,3,2,161880,3237643,0,0.0,0
0,0,1,1,9456,-9645,93400.0,3,2,161881,3237663,0,0.0,0
0,0,1,1,9458,-9606,93400.0,3,2,161882,3237683,0,0.0,0
0,0,1,1,9441,-9639,93400.0,3,2,161883,3237703,0,0.0,0
0,0,1,1,9446,-9633,93400.0,3,2,161884,3237723,0,0.0,0
0,0,1,1,9443,-9635,93400.0,3,2,161885,3237743,0,0.0,0
0,0,1,1,9448,-9608,93400.0,3,2,161886,3237763,0,0.0,0
0,0,1,1,9460,-9633,93400.0,3,2,161887,3237783,0,0.0,0
0,0,1,1,9460,-9639,93400.0,3,2,161888,3237803,0,0.0,0
0,0,1,1,9443,-9633,93400.0,3,2,161889,3237823,0,0.0,0
0,0,1,1,9443,-9633,93400.0,3,2,161890,3237843,0,0.0,0
0,0,1,1,9431,-9606,93400.0,3,2,161891,3237863,0,0.0,0
0,0,1,1,9433,-9641,93400.0,3,2,161892,3237883,0,0.0,0
0,0,1,1,9454,-9616,93400.0,3,2,161893,3237903,0,0.0,0
0,0,1,1,9446,-9652,93400.0,3,2,161894,3237923,0,0.0,0
0,0,1,1,9437,-9604,93400.0,3,2,161895,3237943,0,0.0,0
0,0,1,1,9435,-9643,93400.0,3,2,161896,3237963,0,0.0,0
0,0,1,1,9437,-9601,93400.0,3,2,161897,3237983,0,0.0,0
0,0,1,1,9423,-9658,93400.0,3,2,161898,3238003,0,0.0,0
0,0,1,1,9431,-9620,93400.0,3,2,161899,3238023,0,0.0,0
0,0,1,1,9443,-9639,93400.0,3,2,161900,3238043,0,0.0,0
0,0,1,1,9439,-9616,93400.0,3,2,161901,3238063,0,0.0,0
0,0,1,1,9431,-9658,93400.0,3,2,161902,3238083,0,0.0,0
0,0,1,1,9414,-9622,93400.0,3,2,161903,3238103,0,0.0,0
0,0,1,1,9418,-9637,93400.0,3,2,161904,3238123,0,0.0,0
0,0,1,1,9420,-9620,93400.0,3,2,161905,3238143,0,0.0,0
0,0,1,1,9418,-9641,93400.0,3,2,161906,3238163,0,0.0,0
0,0,1,1,9429,-9639,93400.0,3,2,161907,3238183,0,0.0,0
0,0,1,1,9425,-9620,93400.0,3,2,161908,3238203,0,0.0,0
0,0,1,1,9408,-9641,93400.0,3,2,161909,3238223,0,0.0,0
0,0,1,1,9400,-9618,93400.0,3,2,161910,3238243,0,0.0,0
0,0,1,1,9416,-9654,93400.0,3,2,161911,3238263,0,0.0,0
0,1,1,1,9420,-9614,94700.0,3,2,161912,3238283,0,0.0,0
0,1,1,1,9420,-9652,96700.0,3,2,161913,3238303,0,0.0,0
0,1,1,1,9423,-9595,98700.0,3,2,161914,3238323,0,0.0,0
0,1,1,1,9423,-9645,100700.0,3,2,161915,3238343,0,0.0,0
0,1,1,1,9406,-9616,102700.0,3,2,161916,3238363,0,0.0,0
0,1,1,1,9412,-9652,104700.0,3,2,161917,3238383,0,0.0,0
0,1,1,1,9425,-9597,106700.0,3,2,161918,3238403,0,0.0,0
0,1,1,1,9425,-9645,108700.0,3,2,161919,3238423,0,0.0,0
0,1,1,1,9427,-9616,110700.0,3,2,161920,3238443,0,0.0,0
0,1,1,1,9420,-9656,112700.0,3,2,161921,3238463,0,0.0,0
0,1,1,1,9416,-9606,114700.0,3,2,161922,3238483,0,0.0,0
0,1,1,1,9416,-9631,116700.0,3,2,161923,3238503,0,0.0,0
0,1,1,1,9425,-9618,118700.0,3,2,161924,3238523,0,0.0,0
0,1,1,1,9429,-9641,120700.0,3,2,161925,3238543,0,0.0,0
0,1,1,1,9437,-9637,122700.0,3,2,161926,3238563,0,0.0,0
0,1,1,1,9437,-9614,124700.0,3,2,161927,3238583,0,0.0,0
0,1,1,1,9437,-9637,126700.0,3,2,161928,3238603,0,0.0,0
0,1,1,1,9437,-9612,128700.0,3,2,161929,3238623,0,0.0,0
0,0,1,1,9446,-9650,130400.0,3,2,161930,3238643,0,0.0,0
0,0,1,1,9454,-9612,130400.0,3,2,161931,3238663,0,0.0,0
0,0,1,1,9458,-9652,130400.0,3,2,161932,3238683,0,0.0,0
0,0,1,1,9458,-9608,130400.0,3,2,161933,3238703,0,0.0,0
0,0,1,1,9443,-9654,130400.0,3,2,161934,3238723,0,0.0,0
0,0,1,1,9441,-9614,130400.0,3,2,161935,3238743,0,0.0,0
0,0,1,1,9441,-9656,130400.0,3,2,161936,3238763,0,0.0,0
0,0,1,1,9450,-9604,130400.0,3,2,161937,3238783,0,0.0,0
0,0,1,1,9462,-9658,130400.0,3,2,161938,3238803,0,0.0,0
0,0,1,1,9456,-9627,130400.0,3,2,161939,3238823,0,0.0,0
0,0,1,1,9467,-9639,130400.0,3,2,161940,3238843,0,0.0,0
0,0,1,1,9454,-9608,130400.0,3,2,161941,3238863,0,0.0,0
0,0,1,1,9448,-9633,130400.0,3,2,161942,3238883,0,0.0,0
0,0,1,1,9435,-9641,130400.0,3,2,161943,3238903,0,0.0,0
0,0,1,1,9460,-9624,130400.0,3,2,161944,3238923,0,0.0,0
0,0,1,1,9448,-9637,130400.0,3,2,161945,3238943,0,0.0,0
0,0,1,1,9435,-9606,130400.0,3,2,161946,3238963,0,0.0,0
0,0,1,1,9431,-9643,130400.0,3,2,161947,3238983,0,0.0,0
0,0,1,1,9433,-9616,130400.0,3,2,161948,3239003,0,0.0,0
0,0,1,1,9427,-9641,130400.0,3,2,161949,3239023,0,0.0,0
0,0,1,1,9429,-9601,130400.0,3,2,161950,3239043,0,0.0,0
0,0,1,1,9439,-9639,130400.0,3,2,161951,3239063,0,0.0,0
0,0,1,1,9437,-9612,130400.0,3,2,161952,3239083,0,0.0,0
0,0,1,1,9431,-9652,130400.0,3,2,161953,3239103,0,0.0,0
0,0,1,1,9414,-9593,130400.0,3,2,161954,3239123,0,0.0,0
0,1,1,1,9414,-9631,131000.0,3,2,161955,3239143,0,0.0,0
0,1,1,1,9420,-9606,133000.0,3,2,161956,3239163,0,0.0,0
0,1,1,1,9416,-9645,135000.0,3,2,161957,3239183,0,0.0,0
0,1,1,1,9423,-9629,137000.0,3,2,161958,3239203,0,0.0,0
0,1,1,1,9425,-9616,139000.0,3,2,161959,3239223,0,0.0,0
0,1,1,1,9404,-9633,141000.0,3,2,161960,3239243,0,0.0,0
0,1,1,1,9402,-9610,143000.0,3,2,161961,3239263,0,0.0,0
0,1,1,1,9416,-9645,145000.0,3,2,161962,3239283,0,0.0,0
0,1,1,1,9420,-9606,147000.0,3,2,161963,3239303,0,0.0,0
